Common_Name,Scientific_Name,Taxonomic_Order,Count,State/Province,Location,Latitude,Longitude,Date,Time,Duration_Min,Al_Obs_Reported,Distance_Traveled_km,Number_of_Observers,Observation_Details,Checklist_Comments,year,month,Mes,day_name
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-23,09:49 AM,37.0,1,0.45,1,Faltante,Faltante,2019,2,Feb,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-24,10:29 AM,39.0,1,0.38,1,Faltante,Faltante,2019,2,Feb,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-25,05:53 PM,33.0,1,0.43,1,Faltante,Faltante,2019,2,Feb,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-27,08:32 AM,55.0,1,0.42,1,Faltante,Faltante,2019,2,Feb,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-01,05:41 PM,24.0,1,0.31,1,Faltante,Faltante,2019,3,Mar,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-03,03:29 PM,30.0,1,0.33,1,Faltante,Faltante,2019,3,Mar,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-05,01:57 PM,26.0,1,0.12,1,Faltante,Faltante,2019,3,Mar,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-06,05:22 PM,34.0,1,0.58,1,Faltante,Faltante,2019,3,Mar,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-07,11:51 AM,53.0,1,0.73,1,Faltante,Faltante,2019,3,Mar,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-08,04:05 PM,47.0,1,0.69,1,Faltante,Faltante,2019,3,Mar,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-09,11:30 AM,30.0,1,0.41,1,Faltante,Faltante,2019,3,Mar,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-11,01:51 PM,21.0,1,0.6,1,Faltante,Faltante,2019,3,Mar,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-13,05:27 PM,33.0,1,0.17,1,Faltante,Faltante,2019,3,Mar,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,11,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-14,08:38 AM,31.0,1,0.7,1,Faltante,Faltante,2019,3,Mar,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-15,12:27 PM,38.0,1,0.27,1,Faltante,Faltante,2019,3,Mar,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-16,09:27 AM,13.0,1,0.25,1,Faltante,Faltante,2019,3,Mar,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-18,09:15 AM,17.0,1,0.4,1,Faltante,Faltante,2019,3,Mar,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-20,12:46 PM,58.0,1,0.44,1,Faltante,Faltante,2019,3,Mar,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-22,05:18 PM,14.0,1,0.61,1,Faltante,Faltante,2019,3,Mar,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-24,09:18 AM,62.0,1,1.11,1,Faltante,Faltante,2019,3,Mar,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-25,09:25 AM,45.0,1,0.83,1,Faltante,Faltante,2019,3,Mar,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-26,10:02 AM,17.0,1,0.83,1,Faltante,Faltante,2019,3,Mar,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-28,11:33 AM,17.0,1,0.24,1,Faltante,Faltante,2019,3,Mar,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-31,09:26 AM,12.0,1,0.39,1,Faltante,Faltante,2019,3,Mar,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-31,04:49 PM,30.0,1,0.25,1,Faltante,Faltante,2019,3,Mar,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-01,10:38 AM,25.0,1,0.51,1,Faltante,Faltante,2019,4,Apr,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-03,08:49 AM,29.0,1,0.32,1,Faltante,Faltante,2019,4,Apr,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-04,11:09 AM,46.0,1,0.58,1,Faltante,Faltante,2019,4,Apr,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-06,10:57 AM,40.0,1,0.45,1,Faltante,Faltante,2019,4,Apr,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-08,10:13 AM,9.0,1,0.45,1,Faltante,Faltante,2019,4,Apr,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-09,04:52 PM,24.0,1,0.66,1,Faltante,Faltante,2019,4,Apr,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-11,05:41 PM,13.0,1,0.34,1,Faltante,Faltante,2019,4,Apr,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-13,04:31 PM,31.0,1,0.24,1,Faltante,Faltante,2019,4,Apr,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-14,09:51 AM,49.0,1,0.93,1,Faltante,Faltante,2019,4,Apr,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-18,11:19 AM,76.0,1,0.64,1,Faltante,Faltante,2019,4,Apr,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-19,09:30 AM,71.0,1,0.63,1,Faltante,Faltante,2019,4,Apr,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-21,09:47 AM,37.0,1,0.58,1,Faltante,Faltante,2019,4,Apr,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-27,09:36 AM,77.0,1,0.84,1,Faltante,Faltante,2019,4,Apr,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-28,10:01 AM,82.0,1,0.55,1,Faltante,Faltante,2019,4,Apr,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-29,09:18 AM,15.0,1,0.34,1,Faltante,Faltante,2019,4,Apr,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-30,01:21 PM,26.0,1,0.19,1,Faltante,Faltante,2019,4,Apr,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-06,08:51 AM,49.0,1,0.69,1,Faltante,Faltante,2019,5,May,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-18,11:40 AM,21.0,0,0.48,1,Faltante,Faltante,2019,5,May,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-19,09:30 AM,33.0,0,0.38,1,Faltante,Faltante,2019,5,May,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-20,09:16 AM,28.0,0,0.44,1,Faltante,Faltante,2019,5,May,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-21,09:08 AM,45.0,0,1.11,1,Faltante,Faltante,2019,5,May,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,16,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-27,01:10 PM,43.0,0,0.54,1,Faltante,Faltante,2019,5,May,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-29,09:06 AM,23.0,0,0.26,1,Faltante,Faltante,2019,5,May,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-31,04:12 PM,19.0,0,0.26,1,Faltante,Faltante,2019,5,May,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,10,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-10,09:17 AM,77.0,0,0.82,1,Faltante,Faltante,2019,6,Jun,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-12,09:32 AM,37.0,0,0.62,1,Faltante,Faltante,2019,6,Jun,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-13,09:17 AM,84.0,0,0.46,1,Faltante,Faltante,2019,6,Jun,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-14,08:38 AM,109.0,0,0.87,1,Faltante,Faltante,2019,6,Jun,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-16,09:03 AM,50.0,0,0.45,1,Faltante,Faltante,2019,6,Jun,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-19,10:09 AM,47.0,0,0.36,1,Faltante,Faltante,2019,6,Jun,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-20,09:43 AM,118.0,0,0.72,1,Faltante,Faltante,2019,6,Jun,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-26,09:30 AM,36.0,0,0.37,1,Faltante,Faltante,2019,6,Jun,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-03,09:27 AM,35.0,1,0.47,1,Faltante,Faltante,2019,7,Jul,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-11,09:17 AM,74.0,0,0.62,1,Faltante,Faltante,2019,7,Jul,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-13,10:33 AM,35.0,0,0.23,1,Faltante,Faltante,2019,7,Jul,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-24,09:05 AM,35.0,0,0.26,1,Faltante,Faltante,2019,7,Jul,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-08-01,09:40 AM,41.0,0,0.73,1,Faltante,Faltante,2019,8,Aug,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-01-08,11:06 AM,23.0,1,0.73,1,Faltante,Faltante,2020,1,Jan,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-01-19,11:16 AM,56.0,1,0.73,1,Faltante,Faltante,2020,1,Jan,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-02-14,09:41 AM,27.0,1,0.32,1,Faltante,Faltante,2020,2,Feb,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-02-25,05:09 PM,25.0,1,0.5,1,Faltante,Faltante,2020,2,Feb,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-02-26,10:01 AM,20.0,1,0.43,1,Faltante,Faltante,2020,2,Feb,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-04-01,08:09 AM,19.0,1,0.43,1,Faltante,Faltante,2020,4,Apr,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-04-06,08:27 AM,15.0,1,0.43,1,Faltante,Faltante,2020,4,Apr,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-05,09:01 AM,14.0,1,0.43,1,Faltante,Faltante,2020,5,May,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-08,08:00 AM,30.0,1,0.43,1,Faltante,Faltante,2020,5,May,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,10,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,08:26 AM,13.0,1,0.23,2,Faltante,Faltante,2020,5,May,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,10:11 AM,14.0,1,0.23,2,Faltante,Faltante,2020,5,May,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,10:35 AM,11.0,1,0.23,2,Faltante,Faltante,2020,5,May,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,02:31 PM,15.0,1,0.23,1,Faltante,Faltante,2020,5,May,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-15,09:05 AM,15.0,1,0.23,1,Faltante,Faltante,2020,5,May,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-07,05:15 PM,19.0,1,0.23,2,Faltante,Faltante,2020,6,Jun,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-25,10:29 AM,15.0,1,0.23,1,Faltante,Faltante,2020,6,Jun,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-26,10:56 AM,18.0,1,0.23,1,Faltante,Faltante,2020,6,Jun,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-03,04:58 PM,15.0,1,0.23,2,Faltante,Faltante,2020,7,Jul,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-04,03:05 PM,17.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-05,05:49 PM,12.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-06,01:13 PM,15.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-08-06,03:24 PM,19.0,1,0.23,2,Faltante,Faltante,2020,8,Aug,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-08-08,10:19 AM,16.0,1,0.23,1,Faltante,Faltante,2020,8,Aug,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-08-12,01:10 PM,14.0,1,0.23,1,Faltante,Faltante,2020,8,Aug,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-08-13,09:14 AM,30.0,1,0.11,1,Faltante,Faltante,2020,8,Aug,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-09-30,04:33 PM,18.0,1,0.29,1,Faltante,Faltante,2020,9,Sep,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-10-02,01:40 PM,20.0,1,0.29,1,Faltante,Faltante,2020,10,Oct,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-04-20,09:04 AM,108.0,1,0.97,1,Faltante,Faltante,2019,4,Apr,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,15,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-05-04,05:30 AM,151.0,0,0.71,11,Faltante,Faltante,2019,5,May,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-05-14,12:22 PM,48.0,0,1.15,1,Faltante,Faltante,2019,5,May,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-05-15,09:17 AM,68.0,1,1.12,1,Faltante,Faltante,2019,5,May,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-05-16,08:29 AM,70.0,0,1.33,1,Faltante,Faltante,2019,5,May,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-06-28,09:12 AM,39.0,0,0.48,1,Faltante,Faltante,2019,6,Jun,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-07-29,08:31 AM,29.0,1,0.45,1,Faltante,Faltante,2019,7,Jul,Monday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-08-11,11:14 AM,46.0,0,0.26,1,Faltante,Faltante,2019,8,Aug,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-08-14,10:42 AM,39.0,0,0.26,1,Faltante,Faltante,2019,8,Aug,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-09-25,11:29 AM,48.0,1,0.4,1,Faltante,Faltante,2019,9,Sep,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-09-27,10:02 AM,46.0,1,0.55,1,Faltante,Faltante,2019,9,Sep,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,11,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-12-17,11:11 AM,3.0,1,0.55,1,Faltante,Faltante,2019,12,Dec,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-01-25,10:22 AM,75.0,1,0.55,1,Faltante,Faltante,2020,1,Jan,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-02-11,05:00 PM,18.0,1,0.35,1,Faltante,Faltante,2020,2,Feb,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-02-12,08:43 AM,28.0,1,0.12,1,Faltante,Faltante,2020,2,Feb,Wednesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-02-15,02:37 PM,13.0,1,0.23,1,Faltante,Faltante,2020,2,Feb,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-02-20,10:22 AM,17.0,1,0.23,1,Faltante,Faltante,2020,2,Feb,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-02,07:06 AM,26.0,1,0.23,1,Faltante,Faltante,2020,4,Apr,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,7,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-03,08:32 AM,15.0,1,0.23,2,Faltante,Faltante,2020,4,Apr,Friday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,8,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-04,08:24 AM,15.0,1,0.23,1,Faltante,Faltante,2020,4,Apr,Saturday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-07,08:14 AM,15.0,1,0.11,1,Faltante,Faltante,2020,4,Apr,Tuesday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-09,08:27 AM,15.0,1,0.11,1,Faltante,Faltante,2020,4,Apr,Thursday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,5,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-12,10:06 AM,23.0,1,0.11,1,Faltante,Faltante,2020,4,Apr,Sunday
Blue-and-white Swallow,Pygochelidon cyanoleuca,23016,4,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-15,09:32 AM,15.0,1,0.11,1,Faltante,Faltante,2020,4,Apr,Wednesday
